Datetime,open,high,low,close,volume
2023-06-23 13:30:00,124.91000366210938,125.5,124.58000183105469,125.41999816894531,125711
2023-06-23 14:30:00,125.47000122070312,125.7249984741211,125.30000305175781,125.50499725341797,184126
2023-06-23 15:30:00,125.51000213623047,125.77999877929688,125.11000061035156,125.30999755859375,126887
2023-06-23 16:30:00,125.33499908447266,125.6500015258789,125.30999755859375,125.47000122070312,97048
2023-06-23 17:30:00,125.45999908447266,125.4749984741211,125.13999938964844,125.18000030517578,123241
2023-06-23 18:30:00,125.18499755859375,125.31999969482422,124.99250030517578,125.11000061035156,193508
2023-06-23 19:30:00,125.0999984741211,125.40499877929688,124.87999725341797,125.23999786376953,378407
2023-06-26 13:30:00,124.94000244140625,126.27999877929688,124.69000244140625,126.02999877929688,270485
2023-06-26 14:30:00,126.04000091552734,126.66000366210938,125.7300033569336,126.30999755859375,167241
2023-06-26 15:30:00,126.33999633789062,126.7699966430664,126.30999755859375,126.68000030517578,121495
2023-06-26 16:30:00,126.70500183105469,126.97000122070312,126.58999633789062,126.94999694824219,104474
2023-06-26 17:30:00,126.91999816894531,127.18000030517578,126.83000183105469,127.03500366210938,141304
2023-06-26 18:30:00,127.03309631347656,127.33999633789062,127.01000213623047,127.05000305175781,155871
2023-06-26 19:30:00,127.05999755859375,127.16000366210938,126.52999877929688,126.66999816894531,298300
2023-06-27 13:30:00,127.4800033569336,128.02999877929688,127.2300033569336,127.75,165354
2023-06-27 14:30:00,127.70999908447266,128.14999389648438,127.62000274658203,128.1199951171875,171338
2023-06-27 15:30:00,128.13999938964844,128.52000427246094,128.0500030517578,128.47000122070312,151109
2023-06-27 16:30:00,128.47999572753906,130.6649932861328,128.38999938964844,130.38999938964844,586243
2023-06-27 17:30:00,130.4138946533203,130.80999755859375,130.24000549316406,130.80999755859375,249273
2023-06-27 18:30:00,130.80999755859375,131.35000610351562,130.7100067138672,131.35000610351562,247411
2023-06-27 19:30:00,131.35000610351562,131.57000732421875,131.25,131.3800048828125,427973
2023-06-28 13:30:00,131.16000366210938,132.8699951171875,130.77999877929688,132.3699951171875,492061
2023-06-28 14:30:00,132.3800048828125,132.5,131.4600067138672,131.50999450683594,195083
2023-06-28 15:30:00,131.4949951171875,131.69000244140625,131.19000244140625,131.38999938964844,221048
2023-06-28 16:30:00,131.36000061035156,131.38499450683594,130.39999389648438,130.7100067138672,167681
2023-06-28 17:30:00,130.75999450683594,130.80999755859375,130.42999267578125,130.5500030517578,129278
2023-06-28 18:30:00,130.5500030517578,130.72000122070312,130.3300018310547,130.3699951171875,155654
2023-06-28 19:30:00,130.3699951171875,130.6699981689453,130.27000427246094,130.66000366210938,337224
2023-06-29 13:30:00,130.72000122070312,130.97000122070312,128.7949981689453,129.49000549316406,260121
2023-06-29 14:30:00,129.4199981689453,130.27000427246094,129.4199981689453,129.88999938964844,182611
2023-06-29 15:30:00,129.91000366210938,130.47000122070312,129.85000610351562,130.4499969482422,118149
2023-06-29 16:30:00,130.4199981689453,130.6999969482422,130.3699951171875,130.5500030517578,142021
2023-06-29 17:30:00,130.53500366210938,130.69000244140625,130.24000549316406,130.30999755859375,127005
2023-06-29 18:30:00,130.3249969482422,130.58999633789062,130.1300048828125,130.58999633789062,149229
2023-06-29 19:30:00,130.61500549316406,130.6699981689453,130.27000427246094,130.4499969482422,261679
2023-06-30 13:30:00,131.02000427246094,131.5449981689453,130.52999877929688,130.77999877929688,200327
2023-06-30 14:30:00,130.8000030517578,130.9499969482422,130.22000122070312,130.47000122070312,139242
2023-06-30 15:30:00,130.3800048828125,130.39999389648438,130.00999450683594,130.27999877929688,117598
2023-06-30 16:30:00,130.28500366210938,130.61500549316406,130.25,130.4600067138672,78422
2023-06-30 17:30:00,130.4600067138672,130.61500549316406,130.1199951171875,130.41000366210938,106501
2023-06-30 18:30:00,130.41000366210938,130.5,130.16000366210938,130.22999572753906,134498
2023-06-30 19:30:00,130.24000549316406,130.3000030517578,129.55999755859375,129.69000244140625,373449
2023-07-03 13:30:00,129.10000610351562,131.00999450683594,129.00999450683594,130.8000030517578,258718
2023-07-03 14:30:00,130.77000427246094,130.83999633789062,130.4199981689453,130.67999267578125,148914
2023-07-03 15:30:00,130.67999267578125,130.9199981689453,130.4499969482422,130.8699951171875,142664
2023-07-05 13:30:00,130.17999267578125,130.4499969482422,129.27000427246094,129.52999877929688,325699
2023-07-05 14:30:00,129.52999877929688,130.5500030517578,129.52000427246094,130.16000366210938,224761
2023-07-05 15:30:00,130.1300048828125,130.1300048828125,129.6199951171875,129.75,152391
2023-07-05 16:30:00,129.75,129.75999450683594,129.1324005126953,129.6199951171875,125691
2023-07-05 17:30:00,129.58999633789062,129.77000427246094,129.3699951171875,129.46499633789062,133596
2023-07-05 18:30:00,129.4499969482422,129.94000244140625,129.4499969482422,129.88999938964844,127489
2023-07-05 19:30:00,129.88499450683594,130.02999877929688,129.7550048828125,129.7899932861328,319057
2023-07-06 13:30:00,128.8000030517578,130.35000610351562,128.6699981689453,129.58999633789062,301462
2023-07-06 14:30:00,129.58999633789062,129.8000030517578,129.32000732421875,129.72999572753906,134068
2023-07-06 15:30:00,129.75,130.11000061035156,129.67999267578125,129.9149932861328,97726
2023-07-06 16:30:00,129.92999267578125,130.7100067138672,129.9199981689453,130.4149932861328,117268
2023-07-06 17:30:00,130.38999938964844,130.4250030517578,129.92999267578125,130.22000122070312,119594
2023-07-06 18:30:00,130.2050018310547,130.55999755859375,130.10000610351562,130.42999267578125,187385
2023-07-06 19:30:00,130.44000244140625,130.80999755859375,130.33999633789062,130.72999572753906,316884
2023-07-07 13:30:00,130.49000549316406,131.25999450683594,130.3350067138672,131.02999877929688,168579
2023-07-07 14:30:00,131.031005859375,131.05499267578125,130.6999969482422,130.72000122070312,145298
2023-07-07 15:30:00,130.7100067138672,130.74000549316406,130.1699981689453,130.5399932861328,151295
2023-07-07 16:30:00,130.5500030517578,130.86000061035156,130.5500030517578,130.80999755859375,167467
2023-07-07 17:30:00,130.8000030517578,130.85499572753906,130.0,130.13999938964844,146325
2023-07-07 18:30:00,130.1300048828125,130.17999267578125,129.32000732421875,129.38999938964844,169629
2023-07-07 19:30:00,129.3699951171875,129.39999389648438,128.5399932861328,129.1999969482422,377617
2023-07-10 13:30:00,130.375,131.4199981689453,129.72000122070312,130.72999572753906,241914
2023-07-10 14:30:00,130.72999572753906,130.8000030517578,130.02999877929688,130.25,146434
2023-07-10 15:30:00,130.23500061035156,130.55999755859375,129.8300018310547,130.1199951171875,153174
