Date,open,high,low,close,volume
2021-05-21,389.3495165134627,390.59172995398563,387.08929345333263,387.54693603515625,76578700
2021-05-24,389.7885061356059,392.57178605322997,389.5456614070562,391.4977111816406,51376700
2021-05-25,392.5811106477631,392.9360287923444,390.0500243839531,390.62908935546875,57451400
2021-05-26,391.2174888575059,391.90862721701114,390.180781318248,391.404296875,43088600
2021-05-27,392.43158965057955,392.9452688208811,391.32946821688466,391.60968017578125,56707700
2021-05-28,393.1788390804018,393.44035318988387,392.07674594064906,392.31024169921875,58520200
2021-06-01,394.67317493272026,394.81326667212426,391.5256570082224,391.9646301269531,54216600
2021-06-02,392.6184525081131,393.4216927574089,391.6097633493774,392.5810852050781,49097100
2021-06-03,390.26474464836855,392.263453151856,388.79838471410426,391.1239929199219,58138800
2021-06-04,392.9732978416649,395.0000532381176,391.1893871156072,394.701171875,55938800
2021-06-07,394.69182475887226,394.8692837876168,393.3842544177777,394.3182373046875,51555000
2021-06-08,395.1775676834587,395.2709716921303,392.5717754098022,394.4023742675781,47134300
2021-06-09,395.2429578336774,395.317692442625,393.58981802271103,393.81396484375,48436300
2021-06-10,395.0374175201594,396.59718157596666,393.72049815041606,395.6445007324219,51020100
2021-06-11,396.1956153911513,396.41041324763955,394.90671424062083,396.29833984375,45570800
2021-06-14,396.4103860815458,397.2883323557152,395.1682012696967,397.18560791015625,42358500
2021-06-15,397.335069122236,397.37240792096816,395.5791764832327,396.4571228027344,51508500
2021-06-16,396.59718555484613,396.8213323424478,392.19813383077667,394.2435302734375,80386100
2021-06-17,393.8326399762295,395.0934942745737,391.6377741374557,394.1128234863281,90949700
2021-06-18,390.82947003654994,391.5228695274807,388.589962401601,388.7961120605469,118676300
2021-06-21,390.55768603100165,394.54947970964827,389.74246700562156,394.362060546875,72822000
2021-06-22,394.352679752593,397.3043454678535,393.6311417670724,396.4703674316406,57700300
2021-06-23,396.5453725429614,397.3512120232172,395.9081931498081,395.9925231933594,49445400
2021-06-24,398.13828242182683,398.756702636822,397.88526373773,398.3350524902344,45110300
2021-06-25,399.08474110668726,400.19981934817787,398.7567718716343,399.7500305175781,58129500
2021-06-28,400.27486904217596,400.7246293559444,399.0754605452032,400.55596923828125,53159600
2021-06-29,400.9399918346332,401.57717107826255,400.23721304047496,400.7713317871094,35970500
2021-06-30,400.3122760719077,401.78343362434913,400.28416605608436,401.1087646484375,64827900
2021-07-01,401.86769002620366,403.48877689800884,401.802090469254,403.3294677734375,53441000
2021-07-02,404.4914663355306,406.7684632777236,403.4138490651717,406.4123840332031,57697700
2021-07-06,406.468546524495,406.68407566728763,402.93592178588835,405.67205810546875,68710400
2021-07-07,406.35612403799763,407.38687211913964,404.34149695894274,407.1057434082031,63549500
2021-07-08,401.7834502743056,404.54772586147544,400.60277236849515,403.7887268066406,97595200
2021-07-09,405.2973236629894,408.3989192878367,403.5919064673389,408.09906005859375,76238600
2021-07-12,408.01468314938586,409.8138097220538,407.58365342944904,409.560791015625,52889600
2021-07-13,408.7736505814926,410.2729178438437,407.9022116726275,408.1645812988281,52911300
2021-07-14,409.8606191747878,410.3478974784806,407.5274025459791,408.7736511230469,64130400
2021-07-15,407.4337224657248,408.10839135369446,405.4753153622365,407.37750244140625,55126400
2021-07-16,408.55817239214764,408.60501287947545,403.78864977864345,404.18218994140625,75874700
2021-07-19,399.35647556745073,404.24781810954704,395.4021716073947,398.2132873535156,147987000
2021-07-20,398.87858854389634,405.19424821912867,398.0821000063619,403.91986083984375,99608200
2021-07-21,405.11927714998365,407.3307031828911,403.8730283565818,407.19012451171875,64724400
2021-07-22,407.36814723384765,408.28645534613815,406.3842681533673,408.0428161621094,47878500
2021-07-23,409.97304653950414,412.5780122497424,409.2890267822298,412.2406921386719,63766600
2021-07-26,411.65044900738826,413.26215663692216,411.6036085131249,413.2527770996094,43719200
2021-07-27,412.21265274876606,412.2407627628377,408.5394488652319,411.36932373046875,67397100
2021-07-28,411.9971110612924,412.57807039855686,409.77633422865034,411.20062255859375,52472400
2021-07-29,412.12833741336397,413.9836556005954,412.1189578762892,412.90606689453125,47435300
2021-07-30,410.3386499267668,412.3532775567739,410.2074507732207,410.90087890625,68951200
2021-08-02,412.6156137242241,413.1684631203234,409.68267804628834,410.03875732421875,58783300
2021-08-03,410.83517582420905,413.49636182074306,408.6425090931806,413.3745422363281,58053900
2021-08-04,412.0907753400313,413.34640345264876,411.1068963894126,411.3411560058594,46732200
2021-08-05,412.5031500015922,414.0305275555735,412.1845602964902,413.9461975097656,38969700
2021-08-06,414.2646968343504,415.0518056863162,413.9835681468417,414.630126953125,46930000
2021-08-09,414.60208735027624,414.920677039973,413.5244986888596,414.2928771972656,41222600
2021-08-10,414.7426584888019,415.5204165734043,414.05863858352615,414.8082580566406,43339300
2021-08-11,415.87647880877864,415.9326988371535,414.75202104898426,415.8389892578125,44034300
2021-08-12,415.68905723891174,417.22581426197354,414.78950819398324,417.0852355957031,38909400
2021-08-13,417.5349995492506,417.86296875743454,417.0477498031309,417.84423828125,39470300
2021-08-16,416.5418093350096,418.9593565822655,414.98632167204744,418.82818603515625,73740000
2021-08-17,416.26997110737653,416.9446399663895,413.0934254851267,416.08258056640625,92673900
2021-08-18,415.0705380838792,416.635404856113,411.2849233872827,411.5285339355469,89351900
2021-08-19,408.8018064511608,413.36520830572493,408.66125638495504,412.165771484375,92812200
2021-08-20,412.51249736786883,415.7733732693985,412.0252190130029,415.4454040527344,72008700
2021-08-23,417.13215804647064,420.00887376629044,415.5204503118759,419.0999450683594,54973000
2021-08-24,419.76513671875,420.2992555252089,419.2497769837676,419.76513671875,38744700
2021-08-25,419.952627156467,421.1613864338086,419.57778881704434,420.6460266113281,40529700
2021-08-26,420.36482888327043,420.59908850889707,418.06910170981706,418.1628112792969,57829600
2021-08-27,418.96867606210947,422.27642103261843,418.9124560362428,421.901611328125,77235100
2021-08-30,422.57631070476276,424.544097540426,422.33267151100796,423.7569885253906,48357400
2021-08-31,423.6632998149096,424.0006200110499,422.5294910274589,423.1291809082031,59300200
2021-09-01,424.0661623524176,424.58152211457764,423.11974426960506,423.35400390625,48721400
2021-09-02,424.7782831987027,425.46230297562477,423.4570555334381,424.6564636230469,42501000
2021-09-03,423.52265580930316,425.0687635577039,423.11970753618436,424.5533752441406,47170500
2021-09-07,424.20672913760086,424.30043871518234,422.3607619842241,423.0354309082031,51671500
2021-09-08,422.5012890564802,423.23217791852863,420.59907351191805,422.52001953125,56181900
2021-09-09,422.32328581858627,424.0755433312676,420.46793919543404,420.7115783691406,57970400
2021-09-10,422.64189201792766,423.06354222411983,417.27265062322766,417.39447021484375,89948200
2021-09-13,420.3929721292917,420.65534176904265,416.1481602138,418.462646484375,83738600
2021-09-14,419.9056608987367,420.11181049925545,415.314178264794,416.2043762207031,78197100
2021-09-15,416.62609222178327,420.17747647552517,415.52039355154807,419.68084716796875,78792200
2021-09-16,419.15614456363676,420.1306441908273,416.063899796155,419.0155944824219,77786700
2021-09-17,418.24282930799984,418.6658303177403,414.5766484303606,414.9338684082031,118425000
2021-09-20,408.8048283528595,410.38408955076596,403.1457660287209,408.01519775390625,166445500
