Datetime,open,high,low,close,volume
2023-06-23 13:30:00,335.1000061035156,336.2900085449219,334.19000244140625,335.5,420830
2023-06-23 14:30:00,335.5,336.3900146484375,335.260009765625,336.3706970214844,239449
2023-06-23 15:30:00,336.4216003417969,337.4700012207031,336.1499938964844,337.0118103027344,186219
2023-06-23 16:30:00,337.0199890136719,337.0899963378906,336.0799865722656,336.4100036621094,146413
2023-06-23 17:30:00,336.3949890136719,336.6700134277344,335.1499938964844,335.19000244140625,188716
2023-06-23 18:30:00,335.17889404296875,335.3800048828125,334.5799865722656,334.9320068359375,292183
2023-06-23 19:30:00,334.95001220703125,335.57000732421875,334.2300109863281,335.3900146484375,615186
2023-06-26 13:30:00,335.1700134277344,335.82501220703125,332.8500061035156,332.9100036621094,475378
2023-06-26 14:30:00,332.9259948730469,333.1300048828125,331.8399963378906,332.8349914550781,335861
2023-06-26 15:30:00,332.8349914550781,334.5,332.8349914550781,334.3299865722656,255834
2023-06-26 16:30:00,334.3299865722656,335.260009765625,334.1000061035156,335.0,243044
2023-06-26 17:30:00,335.010009765625,335.010009765625,333.875,334.2149963378906,211327
2023-06-26 18:30:00,334.19000244140625,334.5299987792969,334.125,334.4750061035156,210043
2023-06-26 19:30:00,334.4750061035156,334.4800109863281,333.4800109863281,334.19000244140625,470083
2023-06-27 13:30:00,334.3900146484375,336.260009765625,334.3699951171875,335.94000244140625,286551
2023-06-27 14:30:00,335.875,336.7300109863281,335.2550048828125,335.3399963378906,218886
2023-06-27 15:30:00,335.3739929199219,335.5450134277344,334.5,334.5400085449219,257353
2023-06-27 16:30:00,334.5400085449219,335.5,334.5350036621094,335.1300048828125,225216
2023-06-27 17:30:00,335.125,335.9100036621094,335.0400085449219,335.69000244140625,198109
2023-06-27 18:30:00,335.67999267578125,335.989990234375,335.07000732421875,335.4949951171875,236083
2023-06-27 19:30:00,335.5,335.92999267578125,335.1199951171875,335.3500061035156,445762
2023-06-28 13:30:00,336.04998779296875,336.3999938964844,333.7200012207031,333.7200012207031,368087
2023-06-28 14:30:00,333.79998779296875,334.3900146484375,333.44000244140625,334.2799987792969,345883
2023-06-28 15:30:00,334.29998779296875,335.2300109863281,333.989990234375,335.2300109863281,261771
2023-06-28 16:30:00,335.2300109863281,335.260009765625,333.2099914550781,333.5,303543
2023-06-28 17:30:00,333.5,333.6199951171875,332.8699951171875,333.3580017089844,242539
2023-06-28 18:30:00,333.3599853515625,333.3599853515625,332.7149963378906,332.9800109863281,295552
2023-06-28 19:30:00,332.9674987792969,334.29998779296875,332.6099853515625,334.29998779296875,602709
2023-06-29 13:30:00,334.260009765625,335.5899963378906,334.1400146484375,335.32000732421875,370914
2023-06-29 14:30:00,335.3999938964844,335.57000732421875,334.5679016113281,335.3500061035156,187548
2023-06-29 15:30:00,335.3500061035156,336.010009765625,334.8599853515625,335.9949951171875,169989
2023-06-29 16:30:00,335.9700012207031,336.4200134277344,335.4100036621094,335.885009765625,158522
2023-06-29 17:30:00,335.92999267578125,336.0899963378906,335.0799865722656,335.6650085449219,187066
2023-06-29 18:30:00,335.7099914550781,336.5299987792969,335.5,336.489990234375,268211
2023-06-29 19:30:00,336.5,337.010009765625,335.75,336.989990234375,411279
2023-06-30 13:30:00,338.7799987792969,341.2099914550781,338.3999938964844,340.0,612021
