Datetime,open,high,low,close,volume
2023-06-23 13:30:00,210.5,211.0,209.0500030517578,209.38279724121094,1356785
2023-06-23 14:30:00,209.40499877929688,209.7899932861328,208.07000732421875,208.3699951171875,1324785
2023-06-23 15:30:00,208.3699951171875,209.6300048828125,208.22999572753906,209.6208953857422,930865
2023-06-23 16:30:00,209.64999389648438,210.41000366210938,209.5399932861328,209.9949951171875,691572
2023-06-23 17:30:00,210.00999450683594,210.3699951171875,209.6199951171875,210.05999755859375,587346
2023-06-23 18:30:00,210.0500030517578,210.24000549316406,209.49000549316406,209.9600067138672,573091
2023-06-23 19:30:00,209.97999572753906,210.5050048828125,209.6999969482422,210.1199951171875,1283749
2023-06-26 13:30:00,209.02000427246094,211.75,208.71499633789062,211.11000061035156,1013076
2023-06-26 14:30:00,211.14999389648438,211.1999969482422,208.67999267578125,209.23500061035156,536704
2023-06-26 15:30:00,209.2100067138672,209.7050018310547,208.7899932861328,208.88999938964844,536828
2023-06-26 16:30:00,208.88999938964844,209.25,208.25,209.18499755859375,357791
2023-06-26 17:30:00,209.17999267578125,209.3300018310547,208.11000061035156,208.1699981689453,540543
2023-06-26 18:30:00,208.1300048828125,209.0850067138672,208.10000610351562,208.30999755859375,429196
2023-06-26 19:30:00,208.35000610351562,208.52000427246094,207.35000610351562,207.39999389648438,662827
2023-06-27 13:30:00,208.13999938964844,210.22999572753906,208.13999938964844,209.4199981689453,845555
2023-06-27 14:30:00,209.41000366210938,209.57000732421875,207.52000427246094,208.9199981689453,699185
2023-06-27 15:30:00,208.9600067138672,209.74000549316406,208.59500122070312,209.5269012451172,359386
2023-06-27 16:30:00,209.5399932861328,209.6750030517578,208.9001007080078,209.5153045654297,241761
2023-06-27 17:30:00,209.57000732421875,210.3800048828125,209.5449981689453,210.36000061035156,316079
2023-06-27 18:30:00,210.3800048828125,210.47999572753906,209.38499450683594,209.72999572753906,351271
2023-06-27 19:30:00,209.72000122070312,209.72999572753906,208.6199951171875,208.77000427246094,564406
2023-06-28 13:30:00,208.41000366210938,210.89999389648438,207.60000610351562,210.3300018310547,909440
2023-06-28 14:30:00,210.27999877929688,211.6300048828125,210.00999450683594,210.42999267578125,611979
2023-06-28 15:30:00,210.47000122070312,211.85350036621094,210.22999572753906,210.64500427246094,381698
2023-06-28 16:30:00,210.66000366210938,210.9698944091797,209.75999450683594,210.84500122070312,357863
2023-06-28 17:30:00,210.8699951171875,211.25999450683594,210.80999755859375,211.08900451660156,290614
2023-06-28 18:30:00,211.02999877929688,211.54820251464844,210.6699981689453,211.27000427246094,539865
2023-06-28 19:30:00,211.24000549316406,212.1999969482422,210.98500061035156,212.19000244140625,1089572
2023-06-29 13:30:00,211.89999389648438,212.64999389648438,210.74000549316406,210.8800048828125,683756
2023-06-29 14:30:00,210.88499450683594,212.25,210.0406951904297,212.01499938964844,589608
2023-06-29 15:30:00,211.97999572753906,212.60000610351562,211.3000030517578,211.5800018310547,317614
2023-06-29 16:30:00,211.6300048828125,211.8300018310547,210.77999877929688,211.2100067138672,305398
2023-06-29 17:30:00,211.16000366210938,211.1750030517578,209.72000122070312,209.91000366210938,504194
2023-06-29 18:30:00,209.9499969482422,210.38999938964844,209.75,210.27000427246094,374887
2023-06-29 19:30:00,210.22999572753906,210.58999633789062,209.9600067138672,210.42999267578125,577948
2023-06-30 13:30:00,211.86000061035156,213.85000610351562,211.08999633789062,213.52999877929688,1001053
2023-06-30 14:30:00,213.5399932861328,213.85000610351562,212.69000244140625,212.8800048828125,631162
2023-06-30 15:30:00,212.85000610351562,212.85000610351562,212.14999389648438,212.59500122070312,417552
2023-06-30 16:30:00,212.6199951171875,212.83999633789062,211.86500549316406,212.03500366210938,412644
2023-06-30 17:30:00,212.05999755859375,212.5500030517578,212.05999755859375,212.2899932861328,378081
2023-06-30 18:30:00,212.3000030517578,212.35240173339844,211.07000732421875,211.3800048828125,579972
2023-06-30 19:30:00,211.4199981689453,211.7949981689453,210.96189880371094,211.2100067138672,1178889
