Date,open,high,low,close,volume
2021-05-21,320.65921696982167,321.0764948131622,316.98130814338737,317.3403625488281,50330400
2021-05-24,319.6306299878955,323.80349813598093,317.2336659111789,322.67779541015625,32475800
2021-05-25,324.19162465292703,324.90973352546797,321.9499332557762,323.1241455078125,31280300
2021-05-26,323.7937440335758,324.7156349543194,323.1047468839372,324.2498474121094,25444900
2021-05-27,323.80342174637593,324.6476911877741,322.8329916546215,323.0367736816406,27931700
2021-05-28,324.2401091909413,325.64724472071146,323.7354961865268,324.05572509765625,29927400
2021-06-01,325.3851937858449,325.8607246630837,321.62963411689003,322.9785461425781,31145400
2021-06-02,323.3958791614827,324.4536445747608,321.89172412773416,323.609375,22047900
2021-06-03,320.7756986540093,322.046959878064,318.5728327072903,320.2419738769531,37057800
2021-06-04,322.03724805700716,326.1227506563772,321.9693108395276,325.6763610839844,38736500
2021-06-07,325.14251394042407,326.70492142064705,324.4535170295423,326.6466979980469,32611900
2021-06-08,328.39355301587057,329.25725005460623,325.12320818685185,326.80206298828125,27282800
2021-06-09,328.17032716042206,328.9466593167887,326.69525460208257,326.879638671875,21485300
2021-06-10,327.21935625287307,330.3926522944531,326.7729666602912,330.2859191894531,33702100
2021-06-11,330.29561384013823,331.1593109469786,329.6454421804354,331.14959716796875,21222800
2021-06-14,331.5766028024062,334.3326211759567,330.39267670533627,334.32293701171875,27827700
2021-06-15,333.9734710380047,334.2840157386362,331.42123545718994,332.1393737792969,35963800
2021-06-16,332.60515544567727,333.6726343260986,327.4716022735315,330.92633056640625,55399500
2021-06-17,329.9171215293265,336.1375820099637,329.86861187050766,335.1283264160156,59722700
2021-06-18,333.46893484005597,334.61403537004617,331.7512544298912,332.4985046386719,55414900
2021-06-21,332.68984582617543,334.8855714243223,330.47469978583916,334.56494140625,32992600
2021-06-22,334.3609511377439,338.13059270695595,334.05977118603664,337.6836853027344,28941600
2021-06-23,337.6254075494483,338.9953049558193,337.0133225753747,337.8488464355469,27188500
2021-06-24,339.7822001113243,341.4629725682367,339.23813126810626,339.9376525878906,32581600
2021-06-25,340.50111714116616,340.7440060588732,338.9174766537919,339.51983642578125,28682800
2021-06-28,340.802335495448,343.7850188574494,340.74404452058076,343.64898681640625,39130300
2021-06-29,343.4741757669752,344.9217846528403,342.63865187700964,344.89263916015625,29426000
2021-06-30,344.73712712738813,345.1257731621185,343.76557133962166,344.3485107421875,32724000
2021-07-01,343.99878018998015,344.9897564637457,342.648303353147,344.48455810546875,29290000
2021-07-02,346.37905856390046,348.7593821022505,346.1458946628319,348.43878173828125,32727200
2021-07-06,349.0411927673463,350.22649218747836,346.3499638665646,349.9447326660156,38842400
2021-07-07,352.14050057224296,352.4416805744029,348.73032936448305,350.68316650390625,35265200
2021-07-08,345.6213111100473,349.4200985088241,344.33887976392447,348.56512451171875,50890000
2021-07-09,347.98214865318926,351.2174163723197,347.39920925212596,350.7413635253906,35184500
2021-07-12,352.1404736181543,352.56796061744143,350.5665280392146,352.111328125,25717700
2021-07-13,351.7324070644584,355.07456197731983,351.2563541264259,352.111328125,39723000
2021-07-14,354.45268536048786,355.0939157390003,351.91693898364883,352.7427673339844,35336400
2021-07-15,352.65536866834645,352.8593871039803,348.263917056866,350.26531982421875,53391600
2021-07-16,351.12030642808213,352.10158740315376,347.07863020990226,347.42840576171875,47262000
2021-07-19,343.97927561366504,345.0771382727002,342.0264688643934,344.5816650390625,64404600
2021-07-20,345.5143833813313,350.0321117839169,343.7364197177112,348.5845031738281,42183700
2021-07-21,348.15710087438464,351.2757873535156,347.9336323190468,351.2757873535156,30259900
2021-07-22,351.4798246142625,353.6075347543681,351.4798246142625,353.59783935546875,30252200
2021-07-23,354.91905710150735,358.0085975181968,353.5686099185459,357.72686767578125,31960800
2021-07-26,357.03701967151557,358.3972214662514,356.1723504558063,358.0085754394531,28438100
2021-07-27,357.74626100686675,357.74626100686675,349.9155239997721,354.0640563964844,57933100
2021-07-28,355.2007555096555,356.9981394119965,352.90786873247043,355.4241943359375,42066200
2021-07-29,354.86079222041604,357.2216659398344,354.86079222041604,356.0558166503906,25672500
2021-07-30,352.1307155090778,354.78307373523353,352.10157001865997,354.20013427734375,36484600
2021-08-02,355.86142400498187,356.44436336044856,353.5199711877009,354.2292175292969,27334100
2021-08-03,354.88992452387834,356.4929857682527,351.70322247856217,356.37640380859375,35558500
2021-08-04,356.337502476667,357.8434317242009,355.22994430609293,356.89129638671875,29602200
2021-08-05,357.70736066446375,359.3881626530306,356.99814399868177,359.1549987792969,21443900
2021-08-06,357.89199016381457,358.8635459227193,356.4735270576817,357.5810852050781,33332100
2021-08-09,358.0377732003435,358.7664401326827,356.9399399278939,358.2418212890625,25960200
2021-08-10,358.75672632250746,359.0481812206712,355.2202487606175,356.4055480957031,35130800
2021-08-11,357.6686436990703,358.16411710241056,354.46249107683343,355.79351806640625,34249800
2021-08-12,355.28829885621786,357.4354292106696,353.9378218496508,357.0759582519531,25969200
2021-08-13,357.42565339803343,358.659518507022,356.930150485588,358.3291931152344,19336200
2021-08-16,357.21191400352564,358.52349054036375,353.35483650780424,358.4846496582031,34856900
2021-08-17,355.7351853099892,356.70674120576933,352.89825869804963,355.3271484375,44793900
2021-08-18,354.79274854455855,356.1917913024979,351.57690114042134,351.9072265625,38541900
2021-08-19,349.9738430679288,355.27852960997615,349.7212290637019,353.6074523925781,48499400
2021-08-20,354.67616606335383,357.66857459932345,354.3652610843774,357.2702331542969,39486000
2021-08-23,358.30981526121445,363.30362697510054,358.30011986359386,362.61383056640625,34034700
2021-08-24,363.20648154936003,364.3237649888982,362.74012400828065,363.7214050292969,21732900
2021-08-25,363.9740122476023,364.7124042614198,363.2258951863814,364.13916015625,20441900
2021-08-26,363.2841770389699,363.96424834530154,361.38963126873074,361.82684326171875,29133300
2021-08-27,362.4583499945528,365.8490704411561,361.97257206698066,365.3438720703125,27104700
2021-08-30,366.13083855432507,369.9296255952502,366.1113884610643,369.44384765625,27295700
2021-08-31,369.6867080378009,369.75469441035887,367.5978393420069,369.14263916015625,29628200
2021-09-01,370.20169783934716,371.8241797174664,369.5507422888536,369.7547607421875,28138300
2021-09-02,371.1052450494331,371.43557053019225,368.3654500242978,369.57989501953125,25453400
2021-09-03,368.43345133980495,371.1149552699971,368.4140308944901,370.71661376953125,24605400
2021-09-07,370.8234794993764,371.89219700777016,369.6673255106871,371.2412414550781,23970200
2021-09-08,371.0662271137,371.0662271137,367.6852325656635,369.9489440917969,32949200
2021-09-09,370.17250436157735,371.2800626142129,368.43341108602283,368.6763000488281,29399000
2021-09-10,370.3861758154274,371.1051175176869,365.54781794330535,365.8781433105469,40249400
2021-09-13,368.20998327706684,368.63747027083116,363.5756720281873,365.6256408691406,48741800
2021-09-14,367.1120810732379,367.84074796435834,363.6339241587504,364.5860595703125,41826600
2021-09-15,365.04267443589885,367.64643688561017,362.7497873111235,367.2966613769531,34097900
2021-09-16,365.96564513231044,368.12250027388,364.0419835530262,367.5492858886719,35193100
2021-09-17,367.0732135319667,367.12177946136876,362.15714363548017,363.1966857910156,60912300
2021-09-20,357.40373906547455,359.14476056928754,351.052446315012,355.6919250488281,76203200
2021-09-21,357.52040510766665,358.71675431650056,355.0012893402798,356.1295471191406,41927500
2021-09-22,357.04385306817227,360.91494318773044,355.9447730023296,359.45599365234375,46972900
2021-09-23,360.61345840433813,363.8036937916766,359.9715169951143,362.772705078125,44652000
2021-09-24,360.5063576936416,363.5312612733417,360.13675246373623,363.1130065917969,36056800
2021-09-27,360.06877162163283,361.0900244643273,357.6663667698871,360.21466064453125,43338100
2021-09-28,355.66271239422485,360.16597812722546,349.51566487941074,350.02142333984375,97701600
2021-09-29,351.2858920320007,353.4256669344048,348.8251316006727,349.4476013183594,58076600
2021-09-30,351.09133108312494,352.75452518256225,347.3272461664179,348.1636962890625,61384600
2021-10-01,348.7861595912774,351.3636308081304,344.6816476164096,350.3229064941406,56375500
2021-10-04,348.7084085068805,349.03910019916293,340.73283489219506,342.9698791503906,76766000
2021-10-05,344.0299423551098,349.84629723512364,343.80625580590777,347.5995178222656,47232900
2021-10-06,344.389829971963,350.09920979277194,343.48528853603494,349.8268737792969,56806500
2021-10-07,352.87122991088916,355.68215344387613,352.3362936499442,353.0365905761719,39411200
2021-10-08,354.11625619373734,354.3497083285022,350.741218052169,351.27618408203125,41822300
2021-10-11,349.739345608254,353.26030184571573,348.49437661062404,348.5819396972656,34847200
2021-10-12,350.031123965123,350.4687909496344,346.72417812508246,347.3661193847656,43905100
2021-10-13,349.67130750082435,350.8190073438713,347.64821419139497,350.14788818359375,40120800
2021-10-14,353.736892200335,356.81041599057534,353.0755088952258,356.596435546875,43433900
2021-10-15,357.8122121376906,358.95991188767306,356.7812235917874,358.84320068359375,40419900
2021-10-18,357.5495517091947,362.6656100553427,356.94652408468585,362.4516296386719,34513500
2021-10-19,363.52158907118445,365.243138820719,362.5003362791969,365.19451904296875,29091000
2021-10-20,365.65161478068956,366.26437825684025,363.23947450315666,364.7178955078125,31390300
