Datetime,open,high,low,close,volume
2023-06-23 13:30:00,169.60000610351562,171.16000366210938,169.0800018310547,170.8300018310547,479828
2023-06-23 14:30:00,170.8300018310547,171.16000366210938,170.4503936767578,170.5500030517578,465313
2023-06-23 15:30:00,170.5540008544922,170.67999267578125,170.24000549316406,170.5399932861328,255366
2023-06-23 16:30:00,170.55499267578125,170.5738067626953,169.72999572753906,169.7949981689453,355143
2023-06-23 17:30:00,169.80999755859375,169.9600067138672,169.1699981689453,169.47999572753906,477147
2023-06-23 18:30:00,169.5,169.55999755859375,168.7100067138672,169.38499450683594,692000
2023-06-23 19:30:00,169.3800048828125,169.99000549316406,169.0850067138672,169.30999755859375,1439509
2023-06-26 13:30:00,169.22000122070312,171.94000244140625,169.22000122070312,171.28500366210938,473574
2023-06-26 14:30:00,171.24000549316406,171.27000427246094,170.69000244140625,170.89999389648438,334046
2023-06-26 15:30:00,170.93499755859375,172.3000030517578,170.8300018310547,172.22999572753906,346577
2023-06-26 16:30:00,172.22000122070312,172.7324981689453,172.02000427246094,172.6999969482422,304715
2023-06-26 17:30:00,172.71499633789062,172.8300018310547,172.07000732421875,172.72000122070312,424352
2023-06-26 18:30:00,172.6999969482422,173.0399932861328,172.52000427246094,172.82000732421875,353304
2023-06-26 19:30:00,172.82000732421875,172.9600067138672,172.22999572753906,172.80999755859375,871699
2023-06-27 13:30:00,173.38999938964844,174.02000427246094,172.47000122070312,173.7899932861328,248380
2023-06-27 14:30:00,173.83999633789062,175.07989501953125,173.52000427246094,175.0,503848
2023-06-27 15:30:00,175.02000427246094,175.49000549316406,175.02000427246094,175.24000549316406,213378
2023-06-27 16:30:00,175.24000549316406,175.39999389648438,174.5399932861328,174.6649932861328,182375
2023-06-27 17:30:00,174.6699981689453,174.9600067138672,174.52999877929688,174.6199951171875,220155
2023-06-27 18:30:00,174.64999389648438,174.7899932861328,174.30999755859375,174.7449951171875,355969
2023-06-27 19:30:00,174.74000549316406,174.9600067138672,174.5399932861328,174.6699981689453,545165
2023-06-28 13:30:00,174.1199951171875,175.05999755859375,173.66000366210938,174.84010314941406,346067
2023-06-28 14:30:00,174.875,174.875,174.08999633789062,174.4600067138672,249407
2023-06-28 15:30:00,174.52000427246094,175.3800048828125,174.4600067138672,175.3800048828125,250882
2023-06-28 16:30:00,175.41000366210938,175.6300048828125,174.9499969482422,175.42999267578125,298917
2023-06-28 17:30:00,175.4600067138672,175.49000549316406,175.0800018310547,175.30999755859375,155335
2023-06-28 18:30:00,175.30999755859375,176.07899475097656,175.1999969482422,175.64500427246094,342058
2023-06-28 19:30:00,175.6300048828125,175.77000427246094,175.32000732421875,175.69000244140625,629826
2023-06-29 13:30:00,175.4199981689453,175.8699951171875,174.92999267578125,175.32000732421875,252319
2023-06-29 14:30:00,175.35000610351562,175.5399932861328,174.78500366210938,175.25999450683594,251680
2023-06-29 15:30:00,175.25999450683594,175.7899932861328,174.97999572753906,175.7100067138672,204263
2023-06-29 16:30:00,175.6999969482422,175.7899932861328,174.85000610351562,175.5,291381
2023-06-29 17:30:00,175.50999450683594,175.60000610351562,174.9499969482422,175.375,178857
2023-06-29 18:30:00,175.360107421875,176.0850067138672,175.2310028076172,176.07000732421875,281678
2023-06-29 19:30:00,176.07000732421875,176.19000244140625,175.3000030517578,176.0500030517578,476319
2023-06-30 13:30:00,176.58999633789062,177.0399932861328,176.1699981689453,176.75999450683594,357658
2023-06-30 14:30:00,176.7550048828125,176.76499938964844,175.85000610351562,176.0800018310547,302243
2023-06-30 15:30:00,176.0800018310547,176.23500061035156,175.55999755859375,176.22999572753906,289718
2023-06-30 16:30:00,176.2480010986328,176.60000610351562,176.14999389648438,176.57080078125,183739
2023-06-30 17:30:00,176.60000610351562,177.14999389648438,176.60000610351562,177.02000427246094,187209
2023-06-30 18:30:00,177.02999877929688,177.99000549316406,177.02000427246094,177.99000549316406,330596
2023-06-30 19:30:00,178.0,179.64999389648438,177.89999389648438,179.1999969482422,1872295
2023-07-03 13:30:00,178.25999450683594,184.1199951171875,178.17999267578125,183.43499755859375,1218779
2023-07-03 14:30:00,183.47999572753906,184.0800018310547,182.94500732421875,183.47000122070312,708925
2023-07-03 15:30:00,183.48500061035156,184.0399932861328,183.44500732421875,183.94000244140625,497872
2023-07-05 13:30:00,179.3699951171875,180.531494140625,178.7899932861328,179.34500122070312,989480
2023-07-05 14:30:00,179.34500122070312,181.08999633789062,179.25,181.02000427246094,517125
2023-07-05 15:30:00,181.05999755859375,181.6999969482422,180.3800048828125,180.47000122070312,519576
2023-07-05 16:30:00,180.45150756835938,180.63999938964844,179.6999969482422,179.92999267578125,433622
2023-07-05 17:30:00,179.92999267578125,179.92999267578125,179.10000610351562,179.36000061035156,362294
2023-07-05 18:30:00,179.3800048828125,180.07000732421875,179.1300048828125,180.06500244140625,430473
2023-07-05 19:30:00,180.06500244140625,180.2100067138672,179.8800048828125,179.9499969482422,612621
2023-07-06 13:30:00,178.66000366210938,179.13999938964844,177.64999389648438,178.24000549316406,601376
2023-07-06 14:30:00,178.24000549316406,178.5800018310547,177.5850067138672,177.75999450683594,370082
2023-07-06 15:30:00,177.80870056152344,178.4250030517578,177.6300048828125,178.32000732421875,198574
2023-07-06 16:30:00,178.32000732421875,178.8699951171875,178.2050018310547,178.77999877929688,172614
2023-07-06 17:30:00,178.75999450683594,179.1750030517578,178.69000244140625,178.9600067138672,236851
