Date,open,high,low,close,volume
2021-05-21,23.76838818998688,23.861513132741187,22.94936490291281,23.030550003051758,128133200
2021-05-24,23.531990108796148,24.436973180941173,23.453191533618174,24.18386459350586,92181600
2021-05-25,24.534874470892063,24.699634794828913,24.028655480475162,24.300867080688477,106728800
2021-05-26,24.44174730152813,24.651874991698403,24.288926831992715,24.546812057495117,78034800
2021-05-27,24.444136307748327,24.632774478543343,24.222068772180897,24.260272979736328,83216800
2021-05-28,24.54203897904083,24.857231471232446,24.42742452102422,24.49666976928711,81857200
2021-06-01,24.797541108418475,24.90499423482082,23.947476716485944,24.257892608642578,103863600
2021-06-02,24.343847013103584,24.587405901821427,24.004776692177128,24.384441375732422,83178800
2021-06-03,23.756442743596345,24.038205838271644,23.252612109712853,23.617950439453125,121032000
2021-06-04,24.028656960751878,24.926478723338754,24.00477910030433,24.82857894897461,91175200
2021-06-07,24.69724951726664,25.064974420634883,24.549203858477632,25.048259735107422,62193200
2021-06-08,25.449411551759358,25.649987758718293,24.697247132135526,25.0769100189209,92944400
2021-06-09,25.396876807006574,25.57835180245734,25.05541816300393,25.105562210083008,77803600
2021-06-10,25.17481289061238,25.90787433107263,25.072136449425127,25.87444496154785,117206800
2021-06-11,25.88877500200812,26.084576403590326,25.731179640619647,26.079801559448242,68338800
2021-06-14,26.18008372799635,26.831960021868174,25.907872129701882,26.810468673706055,90823200
2021-06-15,26.74838827180127,26.824798523011058,26.13710626212298,26.313804626464844,90108000
2021-06-16,26.414092693124864,26.664812958221923,25.196301781815862,26.032039642333984,157778000
2021-06-17,25.778931094032814,27.240279097342686,25.771767918125466,27.003883361816406,144323600
2021-06-18,26.602729814857216,26.882104594044264,26.189635744571742,26.35917091369629,142894400
2021-06-21,26.416480636436777,26.934639522597546,25.881608886793853,26.841514587402344,107708400
2021-06-22,26.81763372408778,27.710680644415806,26.736448634111042,27.591289520263672,103578800
2021-06-23,27.59606483702942,27.927972022124685,27.443244341234365,27.63904571533203,93996800
2021-06-24,28.114220397191808,28.53208931674124,27.982891258391764,28.14764976501465,93672400
2021-06-25,28.293306950052727,28.355390842201125,27.901704224373127,28.059301376342773,86993200
2021-06-28,28.360170044630035,29.10278306678526,28.353006867851075,29.05263900756836,88787600
2021-06-29,29.026367954241167,29.38931797226172,28.813851910461768,29.3797664642334,74560000
2021-06-30,29.34394890111396,29.44185049253687,29.095615156513773,29.250823974609375,80546800
2021-07-01,29.15053561784626,29.40364420338985,28.809076949724304,29.26515007019043,83834800
2021-07-02,29.761823924950207,30.36116797176945,29.699740020613756,30.25849151611328,93502000
2021-07-06,30.432794398225088,30.745598535670855,29.728387550434388,30.664413452148438,109599600
2021-07-07,31.25659766160735,31.333009736842303,30.349226129362012,30.86022186279297,115275600
2021-07-08,29.534975464534615,30.530696955164363,29.188740127978207,30.32534408569336,152524400
2021-07-09,30.15342215404985,30.993936691883174,29.998213327631834,30.838726043701172,92875600
2021-07-12,31.232722411412723,31.34972339472678,30.817239939743192,31.22555923461914,87126000
2021-07-13,31.1324271856088,32.0135341653566,30.996319570545786,31.20883560180664,119450000
2021-07-14,31.844002596483026,32.015926116553565,31.17302502342935,31.37837791442871,136042800
2021-07-15,31.378379448357723,31.418971997646498,30.196406100974137,30.728891372680664,137192800
2021-07-16,30.960508517880946,31.211230618062782,29.888374865326824,29.974336624145508,127402800
2021-07-19,29.086064799553593,29.370216255231274,28.575070938902883,29.255599975585938,202286400
2021-07-20,29.475276550515822,30.635758235484882,29.023978319890485,30.22027587890625,121544800
2021-07-21,30.16058610717482,30.943791613678933,30.08656419093938,30.910362243652344,81763200
2021-07-22,31.00587774724189,31.567013869027228,31.003487592797075,31.559850692749023,94957600
2021-07-23,31.925191034140344,32.739439507026276,31.588507135118974,32.60810852050781,103898400
2021-07-26,32.4791608610326,32.849274056679114,32.24515164569121,32.74420928955078,85977600
