etf,0.25,0.5,1.0,2.0
SPY,0.8226262592741991,0.636435082233622,0.2677754607580122,-0.44568909157914216
XLC,0.015835111357818805,-0.3207550704654854,-0.985705705785324,-2.223658077130197
XLE,-0.9474434447833553,-1.5594484107705966,-2.7117696934135576,-4.471777994531175
XLF,-1.3663990907143226,-1.8967089036574465,-2.8982597162368124,-4.4817760399633055
XLK,0.3624571745754262,0.13533723825595784,-0.3132826496311841,-1.1695573070309186
XLV,-0.20632872671562696,-0.6471756102265538,-1.5114373475544765,-3.050663832348024
XLY,-0.3497259660706552,-0.7604252810923436,-1.5599055839977956,-2.9753750582251546
